996273,145897,7587,29870
982731,143364,7513,29134
969190,140831,7440,28399
955648,138298,7366,27664
942107,135765,7292,26928
928565,133232,7219,26193
915023,130699,7145,25458
901482,128166,7071,24722
887940,125633,6997,23987
874399,123100,6924,23252
860857,120567,6850,22516
847315,118034,6776,21781
833774,115501,6703,21046
820232,112968,6629,20311
806691,110435,6555,19575
793149,107902,6482,18840
779607,105369,6408,18105
766066,102836,6334,17369
752524,100303,6260,16634
738983,97770,6187,15899
